,id,platnost_od,platnost_do,akceptovano,mena,cena_za_mwh
1945,2945,2022-01-01,2022-12-31,Ano,EUR,5182.5651288403515
1946,2946,2022-01-01,2022-12-31,Ano,EUR,2858.647761067429
1947,2947,2022-01-01,2022-12-31,Ano,CZK,4613.328414220767
1948,2948,2022-01-01,2022-12-31,Ano,CZK,4794.902425785158
1949,2949,2022-01-01,2022-12-31,Ano,CZK,4297.932188889245
1950,2950,2022-01-01,2022-12-31,Ano,EUR,2175.4264957874857
1951,2951,2022-01-01,2022-12-31,Ano,EUR,3073.951089940827
1952,2952,2022-01-01,2022-12-31,Ano,CZK,4188.395581502687
1953,2953,2022-01-01,2022-12-31,Ano,EUR,4962.4376963050945
1954,2954,2022-01-01,2022-12-31,Ano,EUR,2401.3430256177207
1955,2955,2022-01-01,2022-12-31,Ano,EUR,4317.638866840516
1956,2956,2022-01-01,2022-12-31,Ano,CZK,5424.393087509711
1957,2957,2022-01-01,2022-12-31,Ano,CZK,2991.8532165905845
1958,2958,2022-01-01,2022-12-31,Ano,EUR,5423.306433421338
1959,2959,2022-01-01,2022-12-31,Ano,CZK,3166.072423749518
1960,2960,2022-01-01,2022-12-31,Ne,CZK,5981.000215586306
1961,2961,2022-01-01,2022-12-31,Ano,CZK,2597.673468400902
1962,2962,2022-01-01,2022-12-31,Ano,CZK,2870.6268520986805
1963,2963,2022-01-01,2022-12-31,Ano,CZK,2620.5556947067844
1964,2964,2022-01-01,2022-12-31,Ano,CZK,5929.733102375274
1965,2965,2022-01-01,2022-12-31,Ano,CZK,4288.121746079363
1966,2966,2022-01-01,2022-12-31,Ano,CZK,2018.366201611204
1967,2967,2022-01-01,2022-12-31,Ano,CZK,3833.838158633239
1968,2968,2022-01-01,2022-12-31,Ano,CZK,3774.075098526787
1969,2969,2022-01-01,2022-12-31,Ano,CZK,3155.7905430977
1970,2970,2022-01-01,2022-12-31,Ano,CZK,3120.7255307075225
1971,2971,2022-01-01,2022-12-31,Ano,CZK,1954.8198930587628
1972,2972,2022-01-01,2022-12-31,Ano,CZK,3929.5335492013014
1973,2973,2022-01-01,2022-12-31,Ano,EUR,3851.3746580575885
1974,2974,2022-01-01,2022-12-31,Ano,CZK,3656.4917461708455
1975,2975,2022-01-01,2022-12-31,Ano,CZK,2358.3506727123927
1976,2976,2022-01-01,2022-12-31,Ano,CZK,4346.219847386879
1977,2977,2022-01-01,2022-12-31,Ano,CZK,3891.652309375254
1978,2978,2022-01-01,2022-12-31,Ano,CZK,3770.2242732718933
1979,2979,2022-01-01,2022-12-31,Ne,CZK,2387.4057386816003
1980,2980,2022-01-01,2022-12-31,Ano,EUR,5093.240861272208
1981,2981,2022-01-01,2022-12-31,Ano,CZK,3788.4419858241286
1982,2982,2022-01-01,2022-12-31,Ano,EUR,3028.051361338381
1983,2983,2022-01-01,2022-12-31,Ano,CZK,5573.323270445804
1984,2984,2022-01-01,2022-12-31,Ne,CZK,2649.776270793693
1985,2985,2022-01-01,2022-12-31,Ano,CZK,3806.7219917745115
1986,2986,2022-01-01,2022-12-31,Ne,CZK,4126.914684046738
1987,2987,2022-01-01,2022-12-31,Ano,CZK,3357.908447780608
1988,2988,2022-01-01,2022-12-31,Ano,CZK,5374.781420853529
1989,2989,2022-01-01,2022-12-31,Ano,CZK,5709.373385398067
1990,2990,2022-01-01,2022-12-31,Ne,CZK,4981.202081297835
1991,2991,2022-01-01,2022-12-31,Ano,EUR,2605.4050004452056
1992,2992,2022-01-01,2022-12-31,Ano,CZK,2247.620578271711
1993,2993,2022-01-01,2022-12-31,Ano,CZK,3197.76024346881
1994,2994,2022-01-01,2022-12-31,Ano,CZK,2207.4866012959983
1995,2995,2022-01-01,2022-12-31,Ano,CZK,5746.576618996098
1996,2996,2022-01-01,2022-12-31,Ano,CZK,5246.459170255224
1997,2997,2022-01-01,2022-12-31,Ano,CZK,2387.087065931039
1998,2998,2022-01-01,2022-12-31,Ano,CZK,2617.516592820318
1999,2999,2022-01-01,2022-12-31,Ano,CZK,2807.2778189795276
